paradigm,method,dataset_or_workload,sample_or_seed,repeat,input_or_prompt_tokens,generated_or_watermarked_tokens,extraction_reference_tokens,baseline_generated_tokens,input_internal_tokens,watermarked_internal_tokens,input_model_tokens,watermarked_model_tokens,input_truncated,watermarked_truncated,input_sha256,output_sha256,baseline_output_sha256,tokenizer_identifier,pair_order
semantic-preserving,CodeMark,csn_js,test#615,0,39,42,42,,47,51,47,51,False,False,042d24b16c6693bc4372dceda6af6342b6b7226eb829b43a904bd87481309858,d3d2e77b96ba90e57bdeb2d913d178b0d690b4adab0300ee5ec05894ed186738,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#616,0,48,54,54,,60,66,60,66,False,False,a60bb0574b2b18a83fa65513e401ec993104936ca921d7085e048933aa1f48f4,8474267fb7a917884d7d0dde4e90b77e18b0ff0bc9b86f12219a82f3c94d5337,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#617,0,116,111,111,,128,128,128,128,False,False,c912b0e0c178b4487ee2fd77576b18f37315ac8ee391bd613e7a704152c91938,58e2c23c34c80854e425bc0e1d63596a6d07537ba6795531b24746f0e28805bb,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#618,0,150,149,149,,169,188,169,188,False,False,1b7fc62d4a8e47105f1c9293accc7d04c56bc70839642e58bb4945d49a4be785,7e82e3d1b70f191cb7f3a480c1caab1d77387cda6c16742e19fa3be78bbb3f62,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#619,0,325,329,329,,345,366,345,366,False,False,1fa9d1dc9244d78029d255a369db927b9f02d2f9d483f0df8c866e3015f237c4,97f7840064e9ed9d9715daca55aa60c4ee6a9fbc3ce6bcc625d9c450bfb148d9,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#620,0,51,51,51,,57,57,57,57,False,False,dd751e88a3dd6df08d1868f1e251dfef6787757dddfdd9a24e1cbde18af9ab97,4c66aa526539132c4584bca0753e59377ed462b75db1ccb95ebd538b159e27f3,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#621,0,79,73,73,,91,96,91,96,False,False,5f4294c2596e549782947c9ca7b531ba5c9e132d4ec0b62a73303e489bf0d291,2eda5a749c51c1c0aabef029b0b022beedcd2db9898eee05eb47fd16fcf8e638,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#622,0,94,88,88,,89,101,89,101,False,False,aa0c075c849eda3b4ee490b47c87ee83a2d29f4d208b960b5279ed54adfe321b,d0edc2c78cd3f29fed36d3ae3d46459ccce9e0e668f1c1e35fcfe00b3a3b326c,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#623,0,118,104,104,,131,142,131,142,False,False,326a8c485f6218f8f4ced7ffd943efcad8f72a3ff373ae08596020010307b33b,ca481471f5338999e718d67b31bf1af01a734a39f6aec32137bafe4d75ff5297,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#624,0,136,125,125,,123,133,123,133,False,False,9236d598045f6a53e4cc1707d2cebf7d56892d2909633da087683ff81db77438,da5ce3de334787aefc43134c93439e6704f3f6b4e65d3607309fe6a853b3732a,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#625,0,80,62,62,,73,74,73,74,False,False,c892e7d872109360cb6278d853ffddebc9daa1d31a9a9607c328a6e804f2a8e3,1d3253c163f3f4f003036165319501658b335561532c2cf304a81ddfe05154a8,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#626,0,76,73,73,,86,101,86,101,False,False,437d40d50025b858a991e77198db040f9ac75a9201d690b771b838c6d47eda6a,49f8278b9f29c7c55c1681ec8eb739d1d2da8e7c9f4d80bf57ca8eb140b586bb,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#627,0,30,29,29,,34,36,34,36,False,False,4728032d403529dea3c1b032d388270198947be42c3dc0dd95e9fcd6db66828e,fce6395dd0a602dea5222f15c798268af7a1a449fd8e69c2b4f1393fc3b9eb39,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#628,0,88,72,72,,75,79,75,79,False,False,c25171f1a7ea98e062baf3b4de6b3712c890231ffaa0e3af58385c4112845f5b,b8a63b69155c9b813efcaae28119769b2c78e7da89281a40d19747f4421850cc,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#629,0,197,188,188,,216,222,216,222,False,False,a27209ba31df2400d75ac41dff1d65b78da84cc11205f5632ae5bef72fa23e13,3168c1b437534117cca6746c08e1413edb2f11a6d7c1b7211e08c50c11c94dec,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#630,0,106,83,83,,89,89,89,89,False,False,31d56dfa0cd88701d28ad0abf6feeaa8fc859478a20a7986744dd7c407e1ca05,1c9936c5a83e09a2a98d40b35b2efaab788967e18fae8ec1a9c459e33c207b35,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#631,0,26,25,25,,29,29,29,29,False,False,36c1c872dff68e5cf139340ec8dab07d2fb9e38e64ae42325ddd9e01c38b9098,a036a6de103f0a99330a98e6e49e5966aeb3427e9b287074f657d429d50f7f5f,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#632,0,98,104,104,,100,118,100,118,False,False,af81a08b6c328eb49b88de7bc32d5f9286ca791d2e398472f7b2238b3ea38a8e,145fa9fe4c4534c981a4f3c707780300d92131ed1bb070d6db8798a05de56f1b,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#633,0,386,336,336,,346,341,346,341,False,False,de63628a7b9c3189da7e9ea03c2b31735d886a5f2b1af3c01ad7b8f9a3c52c02,d950af55df076d934126cdb53fbe37f7a173fc3dd727fd66674a3f800aa0371c,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#634,0,97,87,87,,89,89,89,89,False,False,9c5404685d2bd5c3c031d026b42c0481708081f5968c12da9b19e2fdd6f79da5,adf4c5b9df63052a2f540b8a2fbe15c633903978f5cfdad6a2b6b63ec30f0de0,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#635,0,285,254,254,,259,273,259,273,False,False,b96badc94b3348b76c31402ac0b1b62685c5fc12d4eb42c106d86b7e8f1db0e0,d7b3c87a8c012280ba087c13ddcf2037b0d372c28942155747a1173f254c0b00,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#636,0,170,151,151,,193,195,193,195,False,False,ec51a8ccb704d3f38280eb58e3daa72b68e18daa0c58250138d1a62611cfb076,89b9aadf2050da95d4e88d5258231a3e4082b70616ae1d365c6d48f8975e5795,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#637,0,113,144,144,,137,179,137,179,False,False,8fdc6a2b091ef4ba952992184af92b3c5dac1e568e69a5228f31ff81bc7f4e9a,e1bcef89a91f69db5daad5c92a89dda0bbed2d9c953e06fca6bdb54535e014fb,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#638,0,69,65,65,,68,72,68,72,False,False,b61eee3ea96d78b470049bc71c2e579334e043b58f5b4cb7c888f8a4d279ae1f,55fc1b93a2fd8e4bd252890a62007236faadd6abb0e26655c6df09ffbc17f30c,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#639,0,131,139,139,,135,167,135,167,False,False,c102065f303bc22ce912a5fbb0b81bc747ea3b5fb0be5def1197a7ed2aef9cfb,1260472b6fdfff3c6e058aa19bbe5e219ed438a5f40c4b422a104dc7da9d1747,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#640,0,64,83,83,,74,97,74,97,False,False,ba7b31aa4a633a4509e48c8464ffda741be72123712d3dee3581b5d392bb0eab,fe8d7685f0a350f51b1ce949130e3f0be133bc0288614be096dee02585f3cd90,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#641,0,70,63,63,,76,78,76,78,False,False,df0cf7f08a543149f24607d6dd79d039f77dcfb0fe88c6f39caffd94c06a6c01,a601eb891b3c29c97828709c1e8ab6a1b610267d6ba00a5aadc0c9a30edcf5ac,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#642,0,52,54,54,,58,62,58,62,False,False,a96a6364d799220805c7c2740d77c851066c1c6b3bb633223a79dbcec0d94cbd,83668ed4df22ed399481b003784f447e64065205d75ce06c5e190fb481fa4260,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#643,0,34,36,36,,34,38,34,38,False,False,0993db9be2f2ad4efa7f136e661ed037e3e11b9bb4c21283d08a16b83ef565f9,f8a3c4428efcd4a88ead8c1e760073224993e0bd4bfbeef0a1032da495f6f2d7,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#644,0,59,60,60,,59,67,59,67,False,False,b42c9bde82541a20dc1be37eddad5de43a48d9bc2b1edb83ac5e68aa15a2bd31,4a6ea50cd83b3618c847b5687e6e6bfbdeb7d2e2876219e7562fc5fb8fd0d62c,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#645,0,80,81,81,,81,88,81,88,False,False,571d4de1914ed97656f432ca31822cb8532d97fea4c8fde54dde5694e565e5ef,48e47c5e16383aeb74a657a2e92c65432ea463094bd8217437a91a1eca77e41b,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#646,0,570,523,523,,575,577,512,512,True,True,657bd28ece263f109c16adcdec58e4ee8ba3c842a90385d640ae9477251fa8b6,59cddef196be409635236e2aa4a1ec03b0ed9ddf3c888f6cb163c0dd63fb730c,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#647,0,35,36,36,,37,39,37,39,False,False,d34a33adc46aaaf3d320423093e6952e295429a47ed5661c01d1e8ae67d5c7c3,e34620314854033cc5eae119e43f4679ecfeb3118ceac234b17a6a23c398ca8b,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#648,0,83,72,72,,85,85,85,85,False,False,611496745571e811072f5232d13f111a0f6d4f979c385e4838d77dcafefb80cd,bc4476634af6679c91cb9bd59bba91299f58f977a24f5df7c4730f9bd452acd9,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#649,0,137,118,118,,131,131,131,131,False,False,35308d93ffa5ff5524de74450b506b8747d8f54ae40a68c0d5ad553318ab8973,1a4eb70f33e79be9d7853b394565603d37b5184d7e097ad23a3f73de516de299,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#650,0,198,180,180,,206,213,206,213,False,False,e57bb4d4934cb20a4a2e75370987e080bf8b91399ee26a89fd40aaabc889552f,fda23cf84a706d73a111193e529cf4b34c2ac0a4cf9e3a55bc7d6f4dc4e16682,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#651,0,42,45,45,,46,57,46,57,False,False,cfe58fe7f03e0bb742b9f94773ae2ad58431cbbb0f773309c80c52037d736856,3dc03874cb08317dd211e68327def1209ae751e92820e1d5e140c9aea518138f,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#652,0,60,62,62,,62,69,62,69,False,False,634678f6644a37fe33b961e5107d1bec8967f3f255993a3585e03914620f439b,a63908244cd83b8aebc0eaf3018d0048d3b2f6ef1f25a5ef741b99b7a4370d1b,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#653,0,112,111,111,,89,98,89,98,False,False,37bce225be157ae458730dba4ea9970bfc7408f5aca3c4aafcbda3edbc7a8f2e,1af35ca78128e62f8636c0aca8fa2f0dfcaa194c4ddebdcc532af0a27b7fb331,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#654,0,88,78,78,,92,92,92,92,False,False,f1685fd9abfefa90b3b181cb4320ac3e0d8a7940527d8f9f755125d3596a3fb2,2be36aa9baa56dc2fa81724c9e46a25b3afa1c3d15ee2cbbdd7bc45f1e2b531a,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#655,0,141,132,132,,143,161,143,161,False,False,ab6f339771d04a9aacd8737b4b41601a899b71e9cb42f394dcc64688e13b5416,d90cc03c20377bb5070afa0cadffd44c741a52ef1845145508dfa6814e818c1d,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#656,0,162,147,147,,161,165,161,165,False,False,79a265716fc9504cba32ec715d1f1debe87b12810430e2c2a3e775994df98935,e690a7ae965f732dfda7ee201721ebc7dd53fe62c9770aa7212d392a3bcbbc6a,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#657,0,207,183,183,,192,192,192,192,False,False,4ad8c030faccf6c3a9a0617948202a6698098b520a95134d03d2fb2570534d06,35fc855f4f70126e1cd94ebb6a94192e424a8c34101e5e531d867b8ccd796f50,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#658,0,156,132,132,,141,147,141,147,False,False,9a6bdb78aa2b4410bb6ff64662c24c0cd0bb0bfca19324de56ecb53d9c90f5c6,7495ae5affd414833b6f15a9067b0ae1f8523bfd6823db0e5593945970211b5b,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#659,0,72,64,64,,62,65,62,65,False,False,4d582cc33f4df67666bb925d43deddfdbe6c487d64cbd04131122ab95ceb89d3,1344a262da02234fe634ef663059016fd4e9c8bdaa3df1f05f660de496585500,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#660,0,338,304,304,,347,347,347,347,False,False,8e78c40cd5220eea1a33174b7f2cd327404fb4f0e8f2a41fe3ee1bbf497849a0,ad7f5454ac662ba74e0076ec07f4ccf7b5c03f23fc56488149ead3d64aa9b296,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#661,0,238,224,224,,249,266,249,266,False,False,26dc432f9163cd1600d0c38db561d8f9aaf334d66c6fafdc4231adb629e6ec00,15387081739f62c9982c6df193f74665d652f41c64abffd0d060f423ea14d656,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#662,0,299,262,262,,300,309,300,309,False,False,7468b6326a8d6bf9d49ff1cc4aed6cd724b8e13001f84d0b1d1948f3e102e56c,f613cce8043209de36000a772c0f62a738b88a848e15278f6c277e7a66242c69,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#663,0,133,118,118,,129,130,129,130,False,False,6d21caa7dcd1257d3381d517ed02fe3c364bcbd4f072d2407c2672c8d8ff4e3f,9765afc6590f37d9ec3c0cc0ec93a12c1653948de39d8a04e6969bbc035c664f,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#664,0,28,27,27,,31,34,31,34,False,False,0a05ea292a659b75e0617244cc2f7a0e77e738c97a13b7401306c66d5b0f6484,fdbfd55f505d53e00b4cb9e4d8cf89d414497041d387c980b6835ac8bf833cf6,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#665,0,87,81,81,,95,99,95,99,False,False,565ee656b4318b1e50efe155248807b74467df3c1b463b2e6dfd772251bf3934,363f402b430a3420b25d269b3119f23cee3f6dc656b7e48ffa0d86a061d000ba,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#666,0,63,52,52,,61,64,61,64,False,False,9a221f2098dbf1166462fc77eb8977a1581e25d3cd14b8844586afc1df10ed61,6866adc55828566b3267fff9345e13e247dcccb03015a84e1bc43690a2992ab8,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#667,0,196,167,167,,196,212,196,212,False,False,10408cd6ea8f78b639207bfbf6a5a85f462b3c567b6efaa8414275456534f8cd,bfbf4a76235ebdc9da403450afa5d7ed59dddb41c0a353eaf844a59a67e2381f,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#668,0,53,48,48,,58,58,58,58,False,False,ae73cd7b074075d3ac55d43a22c4906459da6d80f36331d6f513f0d1b87f5b56,8dfd1db8c7c7918d85df7c593a3a2b4603173cb1b693e3083893032fccf7f8d8,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#669,0,155,153,153,,151,161,151,161,False,False,14dc5413b39531afc678e16af3a553e5ef97988d25294aca0e2ea6cd33969e91,380b6b1ad6dcd5e4a25e10920159130f7817e649b8eff000934d817783d00f23,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#670,0,111,93,93,,102,104,102,104,False,False,9f99dae3e286eb2a60229263ef56bf71a01555a23906ded9a68900da4472bdcb,fd2b0ecc2942216a1671941aff2f0c75dd10ee4024a7f60c3f6c9407b2f80ad7,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#671,0,102,95,95,,108,114,108,114,False,False,c8ffb4a58633511d6576767dd3cda087d567b73a427b5281d6a362c6c2ff0959,4c3d881f771e88e5486a75b13780073580e59dcc439db5eb0de272616ec9b9a4,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#672,0,59,83,83,,68,95,68,95,False,False,75f5555161938415253b8bae12d6b9b3ae7987a1b4971ccb2348c02c9e38f18b,4ca19ab04065da217aefba652982290ced4a8afe13a1b4252427982fb6eebb8a,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#673,0,76,72,72,,69,79,69,79,False,False,dea67bd27c8ae965bccc367b600cea1c0b4db87eaa10ab98b2ed68ef1087f384,3068ca806dd33e0ec0eeb036f87c603de48798421795b8fe6a3575263259490f,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#674,0,87,74,74,,80,83,80,83,False,False,96bf1113e44c5a2a6df52aa693b5de494d813981414da4e532903cad1083662c,3efe344a8a1c8e51f55ea2fc3e7f6620b58e2b9503f5fcf80de4a491af30c357,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#675,0,113,111,111,,102,127,102,127,False,False,3846e987d1241c6e10dab38e5f13bd34dc92187aa2e6b9bb59f16a124aeb55e2,a56b2139790b8d8cfd844338987a93b7cbdec299bbe195b9c48c954944881ce1,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#676,0,63,66,66,,59,78,59,78,False,False,2211c86f1da1e69f5405e600d7c982aaa37e4002eb985f392aef4ba0cc38fbbd,d35126a520523aff8356cc1f175ca902d3013a4bace595380509eb561f879177,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#677,0,174,163,163,,114,131,114,131,False,False,fd669e3077a549cbbe4dd0002202ccc3eaa6f838245a0ae10461e13cc644e4b1,f3847feb1d5b7b4186b930e418ce85b52d5b9296fda97932401ac9cb7ac3e47e,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#678,0,188,159,159,,199,199,199,199,False,False,0ba189a646812ca9a6af833dad2dba539f42d49dcbe01fc331e8591ad6a55b24,7d55cef4c78c4a7ff8fa5034627e4b9f0ae3eb3bfcc817bc0e3ef071c685b2d0,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,CodeMark,csn_js,test#679,0,48,40,40,,52,54,52,54,False,False,fb879caf578c86863eb51cbe17cf9fe0c67072b389c276abf5b38a091700ffa7,06eb51b0096bacf5e7875699cc1d28b143516ddd384d4a496b51554f3dcc56b1,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
