watermark_method,project,language,seed_group,method_config,strength,log_category,category,classification_source,embedded,evaluation_log
ewd,flappy_bird,python,,flappy_bird_game_ewd_T=0.7_rngS=1716196616_gamma=0.5_hashKey=15485917_prefixLen=1,1.6,RE,TE,batch_summary_calibrated,yes,flappy_bird/flappy_bird_python/results/flappy_bird_game_ewd_T=0.7_rngS=1716196616_gamma=0.5_hashKey=15485917_prefixLen=1/flappy_bird_game_1.6/DTResults/out_20260721_112129/evaluation.log
ewd,flappy_bird,python,,flappy_bird_game_ewd_T=0.7_rngS=1716196616_gamma=0.5_hashKey=15485917_prefixLen=1,1.7,RE,TE,batch_summary_calibrated,yes,flappy_bird/flappy_bird_python/results/flappy_bird_game_ewd_T=0.7_rngS=1716196616_gamma=0.5_hashKey=15485917_prefixLen=1/flappy_bird_game_1.7/DTResults/out_20260721_112919/evaluation.log
ewd,flappy_bird,python,,flappy_bird_game_ewd_T=0.7_rngS=1716196616_gamma=0.5_hashKey=15485917_prefixLen=1,1.8,TE,TE,log_and_batch_summary,yes,flappy_bird/flappy_bird_python/results/flappy_bird_game_ewd_T=0.7_rngS=1716196616_gamma=0.5_hashKey=15485917_prefixLen=1/flappy_bird_game_1.8/DTResults/out_20260721_113645/evaluation.log
ewd,flappy_bird,python,,flappy_bird_game_ewd_T=0.7_rngS=1716196616_gamma=0.5_hashKey=15485917_prefixLen=1,1.9,TE,TE,log_and_batch_summary,yes,flappy_bird/flappy_bird_python/results/flappy_bird_game_ewd_T=0.7_rngS=1716196616_gamma=0.5_hashKey=15485917_prefixLen=1/flappy_bird_game_1.9/DTResults/out_20260721_114437/evaluation.log
ewd,flappy_bird,python,,flappy_bird_game_ewd_T=0.7_rngS=1716196616_gamma=0.5_hashKey=15485917_prefixLen=1,2.0,TE,TE,log_and_batch_summary,yes,flappy_bird/flappy_bird_python/results/flappy_bird_game_ewd_T=0.7_rngS=1716196616_gamma=0.5_hashKey=15485917_prefixLen=1/flappy_bird_game_2.0/DTResults/out_20260721_115225/evaluation.log
ewd,flappy_bird,python,,flappy_bird_game_ewd_T=0.7_rngS=1716196616_gamma=0.5_hashKey=15485917_prefixLen=1,2.1,TE,TE,log_and_batch_summary,yes,flappy_bird/flappy_bird_python/results/flappy_bird_game_ewd_T=0.7_rngS=1716196616_gamma=0.5_hashKey=15485917_prefixLen=1/flappy_bird_game_2.1/DTResults/out_20260721_120020/evaluation.log
ewd,flappy_bird,python,,flappy_bird_game_ewd_T=0.7_rngS=1716196616_gamma=0.5_hashKey=15485917_prefixLen=1,2.3,TE,TE,log_and_batch_summary,yes,flappy_bird/flappy_bird_python/results/flappy_bird_game_ewd_T=0.7_rngS=1716196616_gamma=0.5_hashKey=15485917_prefixLen=1/flappy_bird_game_2.3/DTResults/out_20260721_121617/evaluation.log
ewd,flappy_bird,python,,flappy_bird_game_ewd_T=0.7_rngS=1716196616_gamma=0.5_hashKey=15485917_prefixLen=1,2.4,TE,TE,log_and_batch_summary,yes,flappy_bird/flappy_bird_python/results/flappy_bird_game_ewd_T=0.7_rngS=1716196616_gamma=0.5_hashKey=15485917_prefixLen=1/flappy_bird_game_2.4/DTResults/out_20260721_122334/evaluation.log
ewd,flappy_bird,python,,flappy_bird_game_ewd_T=0.7_rngS=1716196616_gamma=0.5_hashKey=15485917_prefixLen=1,2.5,TE,TE,log_and_batch_summary,yes,flappy_bird/flappy_bird_python/results/flappy_bird_game_ewd_T=0.7_rngS=1716196616_gamma=0.5_hashKey=15485917_prefixLen=1/flappy_bird_game_2.5/DTResults/out_20260721_123129/evaluation.log
ewd,flappy_bird,python,,flappy_bird_game_ewd_T=0.7_rngS=1716196616_gamma=0.5_hashKey=15485917_prefixLen=1,2.6,TE,TE,log_and_batch_summary,yes,flappy_bird/flappy_bird_python/results/flappy_bird_game_ewd_T=0.7_rngS=1716196616_gamma=0.5_hashKey=15485917_prefixLen=1/flappy_bird_game_2.6/DTResults/out_20260721_123922/evaluation.log
ewd,flappy_bird,python,,flappy_bird_game_ewd_T=0.7_rngS=1716196616_gamma=0.5_hashKey=15485917_prefixLen=1,2.7,TE,TE,log_and_batch_summary,yes,flappy_bird/flappy_bird_python/results/flappy_bird_game_ewd_T=0.7_rngS=1716196616_gamma=0.5_hashKey=15485917_prefixLen=1/flappy_bird_game_2.7/DTResults/out_20260721_124747/evaluation.log
ewd,flappy_bird,python,,flappy_bird_game_ewd_T=0.7_rngS=1716196616_gamma=0.5_hashKey=15485917_prefixLen=1,2.8,TE,TE,log_and_batch_summary,yes,flappy_bird/flappy_bird_python/results/flappy_bird_game_ewd_T=0.7_rngS=1716196616_gamma=0.5_hashKey=15485917_prefixLen=1/flappy_bird_game_2.8/DTResults/out_20260721_125618/evaluation.log
ewd,flappy_bird,python,,flappy_bird_game_ewd_T=0.7_rngS=1716196616_gamma=0.5_hashKey=15485917_prefixLen=1,2.9,RE,TE,batch_summary_calibrated,yes,flappy_bird/flappy_bird_python/results/flappy_bird_game_ewd_T=0.7_rngS=1716196616_gamma=0.5_hashKey=15485917_prefixLen=1/flappy_bird_game_2.9/DTResults/out_20260721_130434/evaluation.log
ewd,flappy_bird,python,,flappy_bird_game_ewd_T=0.7_rngS=1716196616_gamma=0.5_hashKey=15485917_prefixLen=1,3.0,TE,TE,log_and_batch_summary,yes,flappy_bird/flappy_bird_python/results/flappy_bird_game_ewd_T=0.7_rngS=1716196616_gamma=0.5_hashKey=15485917_prefixLen=1/flappy_bird_game_3.0/DTResults/out_20260721_131311/evaluation.log
ewd,flappy_bird,python,,flappy_bird_game_ewd_T=0.7_rngS=1716196616_gamma=0.5_hashKey=15485917_prefixLen=1,3.1,RE,TE,batch_summary_calibrated,yes,flappy_bird/flappy_bird_python/results/flappy_bird_game_ewd_T=0.7_rngS=1716196616_gamma=0.5_hashKey=15485917_prefixLen=1/flappy_bird_game_3.1/DTResults/out_20260721_132100/evaluation.log
ewd,flappy_bird,python,,flappy_bird_game_ewd_T=0.7_rngS=1716196616_gamma=0.5_hashKey=15485917_prefixLen=1,3.2,Pass,Pass,log_and_batch_summary,yes,flappy_bird/flappy_bird_python/results/flappy_bird_game_ewd_T=0.7_rngS=1716196616_gamma=0.5_hashKey=15485917_prefixLen=1/flappy_bird_game_3.2/DTResults/out_20260721_132905/evaluation.log
ewd,flappy_bird,python,,flappy_bird_game_ewd_T=0.7_rngS=1716196616_gamma=0.5_hashKey=15485917_prefixLen=1,3.3,TE,TE,log_and_batch_summary,yes,flappy_bird/flappy_bird_python/results/flappy_bird_game_ewd_T=0.7_rngS=1716196616_gamma=0.5_hashKey=15485917_prefixLen=1/flappy_bird_game_3.3/DTResults/out_20260721_133721/evaluation.log
ewd,flappy_bird,python,,flappy_bird_game_ewd_T=0.7_rngS=1716196616_gamma=0.5_hashKey=15485917_prefixLen=1,3.4,Pass,Pass,log_and_batch_summary,yes,flappy_bird/flappy_bird_python/results/flappy_bird_game_ewd_T=0.7_rngS=1716196616_gamma=0.5_hashKey=15485917_prefixLen=1/flappy_bird_game_3.4/DTResults/out_20260721_134601/evaluation.log
ewd,flappy_bird,python,,flappy_bird_game_ewd_T=0.7_rngS=1716196616_gamma=0.5_hashKey=15485917_prefixLen=1,3.5,RE,TE,batch_summary_calibrated,yes,flappy_bird/flappy_bird_python/results/flappy_bird_game_ewd_T=0.7_rngS=1716196616_gamma=0.5_hashKey=15485917_prefixLen=1/flappy_bird_game_3.5/DTResults/out_20260721_135412/evaluation.log
ewd,flappy_bird,python,,flappy_bird_game_ewd_T=0.7_rngS=1716196616_gamma=0.5_hashKey=15485917_prefixLen=1,3.7,RE,TE,batch_summary_calibrated,yes,flappy_bird/flappy_bird_python/results/flappy_bird_game_ewd_T=0.7_rngS=1716196616_gamma=0.5_hashKey=15485917_prefixLen=1/flappy_bird_game_3.7/DTResults/out_20260721_141033/evaluation.log
ewd,flappy_bird,python,,flappy_bird_game_ewd_T=0.7_rngS=1716196616_gamma=0.5_hashKey=15485917_prefixLen=1,3.8,RE,TE,batch_summary_calibrated,yes,flappy_bird/flappy_bird_python/results/flappy_bird_game_ewd_T=0.7_rngS=1716196616_gamma=0.5_hashKey=15485917_prefixLen=1/flappy_bird_game_3.8/DTResults/out_20260721_141930/evaluation.log
ewd,flappy_bird,python,,flappy_bird_game_ewd_T=0.7_rngS=1716196616_gamma=0.5_hashKey=15485917_prefixLen=1,3.9,RE,TE,batch_summary_calibrated,yes,flappy_bird/flappy_bird_python/results/flappy_bird_game_ewd_T=0.7_rngS=1716196616_gamma=0.5_hashKey=15485917_prefixLen=1/flappy_bird_game_3.9/DTResults/out_20260721_142801/evaluation.log
ewd,flappy_bird,python,,flappy_bird_game_ewd_T=0.7_rngS=1716196616_gamma=0.5_hashKey=15485917_prefixLen=1,4.0,RE,TE,batch_summary_calibrated,yes,flappy_bird/flappy_bird_python/results/flappy_bird_game_ewd_T=0.7_rngS=1716196616_gamma=0.5_hashKey=15485917_prefixLen=1/flappy_bird_game_4.0/DTResults/out_20260721_143612/evaluation.log
ewd,flappy_bird,python,,flappy_bird_game_ewd_T=0.7_rngS=1716196616_gamma=0.5_hashKey=15485917_prefixLen=1,4.2,RE,TE,batch_summary_calibrated,yes,flappy_bird/flappy_bird_python/results/flappy_bird_game_ewd_T=0.7_rngS=1716196616_gamma=0.5_hashKey=15485917_prefixLen=1/flappy_bird_game_4.2/DTResults/out_20260721_145247/evaluation.log
